,departure_time,arrival_time,distance,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,source_city_Chennai,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,source_city_New Delhi,destination_city_Chennai,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai,destination_city_New Delhi
12101,1,1,623.1274053,1.5,26,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12102,1,1,623.1274053,1.33,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12103,4,0,623.1274053,1.33,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12104,0,0,623.1274053,1.33,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12105,2,2,623.1274053,1.33,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12106,2,5,623.1274053,1.33,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12107,2,2,623.1274053,1.42,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12108,2,5,623.1274053,1.5,26,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12109,1,1,623.1274053,1.5,26,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12110,4,0,623.1274053,1.5,26,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12111,2,5,623.1274053,1.58,26,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12112,5,5,623.1274053,1.33,27,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12113,1,1,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12114,1,1,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12115,4,0,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12116,0,0,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12117,2,2,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12118,2,5,623.1274053,1.33,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12119,2,2,623.1274053,1.42,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12120,2,5,623.1274053,1.5,27,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12121,1,1,623.1274053,1.5,27,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12122,4,0,623.1274053,1.5,27,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12123,2,5,623.1274053,1.58,27,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12124,5,5,623.1274053,1.33,28,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12125,1,1,623.1274053,1.5,28,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12126,1,1,623.1274053,1.33,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12127,4,0,623.1274053,1.33,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12128,0,0,623.1274053,1.33,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12129,2,2,623.1274053,1.33,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12130,2,5,623.1274053,1.33,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12131,2,2,623.1274053,1.42,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12132,2,5,623.1274053,1.5,28,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12133,1,1,623.1274053,1.5,28,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12134,4,0,623.1274053,1.5,28,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12135,2,5,623.1274053,1.58,28,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12136,5,5,623.1274053,1.33,29,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12137,1,1,623.1274053,1.33,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12138,4,0,623.1274053,1.33,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12139,0,0,623.1274053,1.33,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12140,2,2,623.1274053,1.33,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12141,2,5,623.1274053,1.33,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12142,2,2,623.1274053,1.42,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12143,2,5,623.1274053,1.5,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12144,1,4,623.1274053,1.67,29,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12145,1,1,623.1274053,1.5,29,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12146,4,0,623.1274053,1.5,29,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12147,2,5,623.1274053,1.58,29,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12148,5,5,623.1274053,1.33,30,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12149,1,1,623.1274053,1.5,30,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12150,1,1,623.1274053,1.33,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12151,4,0,623.1274053,1.33,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12152,0,0,623.1274053,1.33,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12153,2,2,623.1274053,1.33,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12154,2,5,623.1274053,1.33,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12155,2,2,623.1274053,1.42,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12156,2,5,623.1274053,1.5,30,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12157,1,1,623.1274053,1.5,30,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12158,4,0,623.1274053,1.5,30,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12159,2,5,623.1274053,1.58,30,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12160,5,5,623.1274053,1.33,31,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12161,1,1,623.1274053,1.33,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12162,4,0,623.1274053,1.33,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12163,0,0,623.1274053,1.33,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12164,2,2,623.1274053,1.33,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12165,2,5,623.1274053,1.33,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12166,2,2,623.1274053,1.42,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12167,2,5,623.1274053,1.5,31,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12168,1,1,623.1274053,1.5,31,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12169,4,0,623.1274053,1.5,31,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12170,2,5,623.1274053,1.58,31,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12171,5,5,623.1274053,1.33,32,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12172,1,1,623.1274053,1.33,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12173,4,0,623.1274053,1.33,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12174,0,0,623.1274053,1.33,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12175,2,2,623.1274053,1.33,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12176,2,5,623.1274053,1.33,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12177,2,2,623.1274053,1.42,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12178,2,5,623.1274053,1.5,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12179,1,4,623.1274053,1.67,32,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12180,1,1,623.1274053,1.5,32,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12181,4,0,623.1274053,1.5,32,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12182,2,5,623.1274053,1.58,32,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12183,5,5,623.1274053,1.33,33,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12184,1,1,623.1274053,1.5,33,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12185,1,1,623.1274053,1.33,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12186,4,0,623.1274053,1.33,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12187,0,0,623.1274053,1.33,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12188,2,2,623.1274053,1.33,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12189,2,5,623.1274053,1.33,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12190,2,2,623.1274053,1.42,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12191,2,5,623.1274053,1.5,33,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12192,1,1,623.1274053,1.5,33,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12193,4,0,623.1274053,1.5,33,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12194,2,5,623.1274053,1.58,33,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12195,5,5,623.1274053,1.33,34,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12196,1,1,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12197,1,1,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12198,4,0,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12199,0,0,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12200,2,2,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12201,2,5,623.1274053,1.33,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12202,2,2,623.1274053,1.42,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12203,2,5,623.1274053,1.5,34,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12204,1,1,623.1274053,1.5,34,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12205,4,0,623.1274053,1.5,34,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12206,2,5,623.1274053,1.58,34,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12207,5,5,623.1274053,1.33,35,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12208,1,1,623.1274053,1.5,35,2426,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12209,1,1,623.1274053,1.33,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12210,4,0,623.1274053,1.33,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12211,0,0,623.1274053,1.33,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12212,2,2,623.1274053,1.33,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12213,2,5,623.1274053,1.33,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12214,2,2,623.1274053,1.42,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12215,2,5,623.1274053,1.5,35,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12216,1,1,623.1274053,1.5,35,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12217,4,0,623.1274053,1.5,35,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12218,2,5,623.1274053,1.58,35,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12219,5,5,623.1274053,1.33,36,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12220,1,1,623.1274053,1.33,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12221,4,0,623.1274053,1.33,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12222,0,0,623.1274053,1.33,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12223,2,2,623.1274053,1.33,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12224,2,5,623.1274053,1.33,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12225,2,2,623.1274053,1.42,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12226,2,5,623.1274053,1.5,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12227,1,4,623.1274053,1.67,36,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12228,1,1,623.1274053,1.5,36,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12229,4,0,623.1274053,1.5,36,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12230,2,5,623.1274053,1.58,36,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12231,5,5,623.1274053,1.33,37,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12232,1,1,623.1274053,1.5,37,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12233,1,1,623.1274053,1.33,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12234,4,0,623.1274053,1.33,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12235,0,0,623.1274053,1.33,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12236,2,2,623.1274053,1.33,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12237,2,5,623.1274053,1.33,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12238,2,2,623.1274053,1.42,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12239,2,5,623.1274053,1.5,37,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12240,1,1,623.1274053,1.5,37,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12241,4,0,623.1274053,1.5,37,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12242,2,5,623.1274053,1.58,37,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12243,5,5,623.1274053,1.33,38,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12244,1,1,623.1274053,1.33,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12245,4,0,623.1274053,1.33,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12246,0,0,623.1274053,1.33,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12247,2,2,623.1274053,1.33,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12248,2,5,623.1274053,1.33,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12249,2,2,623.1274053,1.42,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12250,2,5,623.1274053,1.5,38,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12251,1,1,623.1274053,1.5,38,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12252,4,0,623.1274053,1.5,38,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12253,2,5,623.1274053,1.58,38,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12254,5,5,623.1274053,1.33,39,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12255,1,1,623.1274053,1.33,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12256,4,0,623.1274053,1.33,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12257,0,0,623.1274053,1.33,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12258,2,2,623.1274053,1.33,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12259,2,5,623.1274053,1.33,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12260,2,2,623.1274053,1.42,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12261,2,5,623.1274053,1.5,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12262,1,4,623.1274053,1.67,39,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12263,1,1,623.1274053,1.5,39,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12264,4,0,623.1274053,1.5,39,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12265,2,5,623.1274053,1.58,39,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12266,5,5,623.1274053,1.33,40,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12267,1,1,623.1274053,1.5,40,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12268,1,1,623.1274053,1.33,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12269,4,0,623.1274053,1.33,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12270,0,0,623.1274053,1.33,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12271,2,2,623.1274053,1.33,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12272,2,5,623.1274053,1.33,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12273,2,2,623.1274053,1.42,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12274,2,5,623.1274053,1.5,40,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12275,1,1,623.1274053,1.5,40,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12276,4,0,623.1274053,1.5,40,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12277,2,5,623.1274053,1.58,40,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12278,5,5,623.1274053,1.33,41,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12279,1,1,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12280,1,1,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12281,4,0,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12282,0,0,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12283,2,2,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12284,2,5,623.1274053,1.33,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12285,2,2,623.1274053,1.42,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12286,2,5,623.1274053,1.5,41,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12287,1,1,623.1274053,1.5,41,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12288,4,0,623.1274053,1.5,41,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12289,2,5,623.1274053,1.58,41,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12290,5,5,623.1274053,1.33,42,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12291,1,1,623.1274053,1.5,42,2426,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12292,1,1,623.1274053,1.33,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12293,4,0,623.1274053,1.33,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12294,0,0,623.1274053,1.33,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12295,2,2,623.1274053,1.33,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12296,2,5,623.1274053,1.33,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12297,2,2,623.1274053,1.42,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12298,2,5,623.1274053,1.5,42,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12299,1,1,623.1274053,1.5,42,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12300,4,0,623.1274053,1.5,42,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12301,2,5,623.1274053,1.58,42,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12302,5,5,623.1274053,1.33,43,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12303,1,1,623.1274053,1.33,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12304,4,0,623.1274053,1.33,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12305,0,0,623.1274053,1.33,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12306,2,2,623.1274053,1.33,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12307,2,5,623.1274053,1.33,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12308,2,2,623.1274053,1.42,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12309,2,5,623.1274053,1.5,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12310,1,4,623.1274053,1.67,43,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12311,1,1,623.1274053,1.5,43,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12312,4,0,623.1274053,1.5,43,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12313,2,5,623.1274053,1.58,43,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12314,5,5,623.1274053,1.33,44,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12315,1,1,623.1274053,1.33,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12316,4,0,623.1274053,1.33,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12317,0,0,623.1274053,1.33,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12318,2,2,623.1274053,1.33,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12319,2,5,623.1274053,1.33,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12320,2,2,623.1274053,1.42,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12321,2,5,623.1274053,1.5,44,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12322,1,1,623.1274053,1.5,44,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12323,4,0,623.1274053,1.5,44,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12324,2,5,623.1274053,1.58,44,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12325,5,5,623.1274053,1.17,45,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12326,2,5,623.1274053,1.33,45,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12327,1,1,623.1274053,1.5,45,2111,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12328,1,1,623.1274053,1.5,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12329,1,4,623.1274053,1.5,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12330,0,0,623.1274053,1.5,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12331,4,0,623.1274053,1.58,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12332,0,2,623.1274053,1.58,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12333,2,2,623.1274053,1.58,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12334,2,5,623.1274053,1.67,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12335,2,5,623.1274053,1.67,45,2901,21747892,12429796,224309,305389,0,0,0,0,1,0,0,1,0,0,0
12336,1,1,623.1274053,1.5,45,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12337,4,0,623.1274053,1.5,45,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
12338,2,5,623.1274053,1.58,45,3450,21747892,12429796,224309,305389,1,0,0,0,1,0,0,1,0,0,0
